2025-11-12T02:07:16.796000,ALLOUSDT,BUY,0.4623,68.0,31.4364
2025-11-12T02:07:18.066000,AIAUSDT,BUY,2.0530273,1000.0,2053.0273
2025-11-12T02:07:25.101000,AIAUSDT,BUY,2.0602,10.0,20.602
2025-11-12T02:07:25.662000,JCTUSDT,SELL,0.003817,698.0,2.664266
2025-11-12T02:07:26.255000,AIAUSDT,BUY,2.0721666,12.0,24.8659992
2025-11-12T02:07:27.395000,STABLEUSDT,BUY,0.0481595,31198.0,1502.480081
2025-11-12T02:07:28.072000,AIAUSDT,BUY,2.0695927,247.0,511.18939689999996
2025-11-12T02:07:28.130000,SAPIENUSDT,BUY,0.2128642,671.0,142.8318782
2025-11-12T02:07:29.082000,AIAUSDT,BUY,2.0691245,61.0,126.2165945
2025-11-12T02:07:29.151000,GIGGLEUSDT,BUY,155.37,0.08,12.4296
2025-11-12T02:07:29.916000,ALLOUSDT,BUY,0.4617,262.0,120.9654
2025-11-12T02:07:32.690000,ALLOUSDT,BUY,0.4452,6072.0,2703.2544
2025-11-12T02:07:33.479000,PTBUSDT,BUY,0.03338,1199.0,40.02262
2025-11-12T02:07:34.435000,AIAUSDT,BUY,2.0758052,458.0,950.7187816
2025-11-12T02:07:36.102000,AIAUSDT,BUY,2.0719517,143.0,296.2890931
2025-11-12T02:07:39.433000,GIGGLEUSDT,BUY,156.43985,3.41,533.4598885
2025-11-12T02:07:41.134000,AIAUSDT,BUY,2.0634018,865.0,1784.842557
2025-11-12T02:07:42.256000,STABLEUSDT,BUY,0.0482666,2631.0,126.98942459999999
2025-11-12T02:07:45.687000,AIAUSDT,BUY,2.0650753,1664.0,3436.2852992000003
2025-11-12T02:07:49.063000,ALLOUSDT,BUY,0.4629,13.0,6.0177
2025-11-12T02:07:49.890000,AIAUSDT,BUY,2.0649839,231.0,477.01128090000003
2025-11-12T02:07:50.178000,ALLOUSDT,BUY,0.4630839,3105.0,1437.8755095
2025-11-12T02:07:50.379000,ZECUSDT,SELL,463.01,3.671,1699.7097099999999
2025-11-12T02:07:50.379000,LSKUSDT,BUY,0.325467,6259.0,2037.097953
2025-11-12T02:07:50.379000,TRUMPUSDT,SELL,7.861,179.94,1414.5083399999999
2025-11-12T02:07:50.379000,GIGGLEUSDT,SELL,156.28839,3.24,506.3743836
2025-11-12T02:07:55.624000,LSKUSDT,BUY,0.3258,500.0,162.89999999999998
2025-11-12T02:07:55.656000,ALLOUSDT,BUY,0.4631775,308.0,142.65867
2025-11-12T02:07:55.679000,UNIUSDT,BUY,8.505,3.0,25.515
2025-11-12T02:07:57.334000,LSKUSDT,BUY,0.325663,3243.0,1056.1251089999998
2025-11-12T02:07:59.139000,ALLOUSDT,BUY,0.4645643,1989.0,924.0183926999999
